-8.00553828e-03	-0.00000000e+00
-7.67197419e-03	-2.03784638e-04
-7.33841009e-03	-8.08199022e-04
-7.00484600e-03	-2.17412854e-03
-6.67128190e-03	-5.41834011e-03
-6.33771781e-03	-1.26422403e-02
-6.00415371e-03	-2.80571524e-02
-5.67058962e-03	-5.98337062e-02
-5.33702552e-03	-1.22569123e-01
-5.00346143e-03	-2.41630464e-01
-4.66989733e-03	-4.58702122e-01
-4.33633324e-03	-8.38767972e-01
-4.00276914e-03	-1.47801728e+00
-3.66920505e-03	-2.51069219e+00
-3.33564095e-03	-4.11302012e+00
-3.00207686e-03	-6.50093484e+00
-2.66851276e-03	-9.91887045e+00
-2.33494867e-03	-1.46175752e+01
-2.00138457e-03	-2.08214359e+01
-1.66782048e-03	-2.86886378e+01
-1.33425638e-03	-3.82708011e+01
-1.00069229e-03	-4.94812002e+01
-6.67128190e-04	-6.20802422e+01
-3.33564095e-04	-7.56851067e+01
1.85165269e-18	-8.98045892e+01
3.33564095e-04	-1.03894664e+02
6.67128190e-04	-1.17424407e+02
1.00069229e-03	-1.29938900e+02
1.33425638e-03	-1.41106591e+02
1.66782048e-03	-1.50742106e+02
2.00138457e-03	-1.58802116e+02
2.33494867e-03	-1.65357822e+02
2.66851276e-03	-1.70552643e+02
3.00207686e-03	-1.74555556e+02
3.33564095e-03	-1.77519984e+02
3.66920505e-03	-1.79555049e+02
4.00276914e-03	-1.80712514e+02
4.33633324e-03	-1.80988830e+02
4.66989733e-03	-1.80339247e+02
5.00346143e-03	-1.78699318e+02
5.33702552e-03	-1.76008792e+02
5.67058962e-03	-1.72233629e+02
6.00415371e-03	-1.67382587e+02
6.33771781e-03	-1.61516708e+02
6.67128190e-03	-1.54750812e+02
7.00484600e-03	-1.47247838e+02
7.33841009e-03	-1.39207365e+02
7.67197419e-03	-1.30850423e+02
8.00553828e-03	-1.22402824e+02
8.33910238e-03	-1.14078971e+02
8.67266648e-03	-1.06067966e+02
9.00623057e-03	-9.85229880e+01
9.33979467e-03	-9.15547330e+01
9.67335876e-03	-8.52288931e+01
1.00069229e-02	-7.95674985e+01
1.03404870e-02	-7.45534931e+01
1.06740510e-02	-7.01378162e+01
1.10076151e-02	-6.62481051e+01
1.13411792e-02	-6.27981884e+01
1.16747433e-02	-5.96975296e+01
1.20083074e-02	-5.68599770e+01
1.23418715e-02	-5.42111969e+01
1.26754356e-02	-5.16943635e+01
1.30089997e-02	-4.92736769e+01
1.33425638e-02	-4.69353399e+01
1.36761279e-02	-4.46857407e+01
1.40096920e-02	-4.25466171e+01
1.43432561e-02	-4.05474363e+01
1.46768202e-02	-3.87154550e+01
1.50103843e-02	-3.70647396e+01
1.53439484e-02	-3.55857567e+01
1.56775125e-02	-3.42377819e+01
1.60110766e-02	-3.29461876e+01
1.63446407e-02	-3.16062967e+01
1.66782048e-02	-3.00942708e+01
1.70117689e-02	-2.82839992e+01
1.73453330e-02	-2.60673286e+01
1.76788970e-02	-2.33736500e+01
1.80124611e-02	-2.01845485e+01
1.83460252e-02	-1.65397871e+01
1.86795893e-02	-1.25328401e+01
1.90131534e-02	-8.29648794e+00
1.93467175e-02	-3.98162408e+00
1.96802816e-02	2.66013018e-01
2.00138457e-02	4.32591480e+00
2.03474098e-02	8.11558016e+00
2.06809739e-02	1.15939695e+01
2.10145380e-02	1.47562783e+01
2.13481021e-02	1.76228057e+01
2.16816662e-02	2.02258133e+01
2.20152303e-02	2.25980401e+01
2.23487944e-02	2.47652558e+01
2.26823585e-02	2.67434862e+01
2.30159226e-02	2.85400145e+01
2.33494867e-02	3.01564933e+01
2.36830508e-02	3.15924986e+01
2.40166149e-02	3.28485560e+01
2.43501789e-02	3.39282709e+01
2.46837430e-02	3.48397967e+01
2.50173071e-02	3.55967143e+01
2.53508712e-02	3.62183017e+01
2.56844353e-02	3.67287831e+01
2.60179994e-02	3.71553359e+01
2.63515635e-02	3.75249278e+01
2.66851276e-02	3.78606583e+01
2.70186917e-02	3.81786206e+01
2.73522558e-02	3.84862709e+01
2.76858199e-02	3.87828675e+01
2.80193840e-02	3.90617896e+01
2.83529481e-02	3.93140046e+01
2.86865122e-02	3.95315302e+01
2.90200763e-02	3.97099168e+01
2.93536404e-02	3.98490242e+01
2.96872045e-02	3.99519809e+01
3.00207686e-02	4.00225668e+01
3.03543327e-02	4.00617507e+01
3.06878968e-02	4.00642963e+01
3.10214609e-02	4.00165624e+01
3.13550249e-02	3.98964461e+01
3.16885890e-02	3.96760377e+01
3.20221531e-02	3.93267784e+01
3.23557172e-02	3.88260522e+01
3.26892813e-02	3.81634585e+01
3.30228454e-02	3.73448110e+01
3.33564095e-02	3.63924476e+01
3.36899736e-02	3.53414582e+01
3.40235377e-02	3.42328000e+01
3.43571018e-02	3.31052189e+01
3.46906659e-02	3.19883503e+01
3.50242300e-02	3.08988430e+01
3.53577941e-02	2.98403853e+01
3.56913582e-02	2.88071648e+01
3.60249223e-02	2.77893767e+01
3.63584864e-02	2.67788729e+01
3.66920505e-02	2.57733147e+01
3.70256146e-02	2.47778059e+01
3.73591787e-02	2.38038781e+01
3.76927428e-02	2.28664158e+01
3.80263069e-02	2.19795336e+01
3.83598709e-02	2.11524979e+01
3.86934350e-02	2.03865711e+01
3.90269991e-02	1.96734040e+01
3.93605632e-02	1.89952293e+01
3.96941273e-02	1.83268894e+01
4.00276914e-02	1.76393617e+01
4.03612555e-02	1.69042318e+01
4.06948196e-02	1.60982165e+01
4.10283837e-02	1.52068021e+01
4.13619478e-02	1.42261349e+01
4.16955119e-02	1.31627989e+01
4.20290760e-02	1.20316592e+01
4.23626401e-02	1.08525448e+01
4.26962042e-02	9.64681072e+00
4.30297683e-02	8.43475970e+00
4.33633324e-02	7.23446091e+00
4.36968965e-02	6.06183861e+00
4.40304606e-02	4.93132887e+00
4.43640247e-02	3.85608186e+00
4.46975888e-02	2.84694371e+00
4.50311529e-02	1.91004976e+00
4.53647169e-02	1.04378612e+00
4.56982810e-02	2.36498975e-01
4.60318451e-02	-5.33457150e-01
4.63654092e-02	-1.29438514e+00
4.66989733e-02	-2.07480398e+00
4.70325374e-02	-2.89548099e+00
4.73661015e-02	-3.76242325e+00
4.76996656e-02	-4.66341883e+00
4.80332297e-02	-5.56974230e+00
4.83667938e-02	-6.44292349e+00
4.87003579e-02	-7.24461663e+00
4.90339220e-02	-7.94635753e+00
4.93674861e-02	-8.53598614e+00
4.97010502e-02	-9.01872149e+00
5.00346143e-02	-9.41294401e+00
5.03681784e-02	-9.74266677e+00
5.07017425e-02	-1.00298292e+01
5.10353066e-02	-1.02892937e+01
5.13688707e-02	-1.05280935e+01
5.17024348e-02	-1.07485048e+01
5.20359989e-02	-1.09529350e+01
5.23695629e-02	-1.11479625e+01
5.27031270e-02	-1.13455089e+01
5.30366911e-02	-1.15606054e+01
5.33702552e-02	-1.18068816e+01
5.37038193e-02	-1.20919218e+01
5.40373834e-02	-1.24145986e+01
5.43709475e-02	-1.27655186e+01
5.47045116e-02	-1.31302739e+01
5.50380757e-02	-1.34940193e+01
5.53716398e-02	-1.38453747e+01
5.57052039e-02	-1.41781157e+01
5.60387680e-02	-1.44901728e+01
5.63723321e-02	-1.47807259e+01
5.67058962e-02	-1.50469274e+01
5.70394603e-02	-1.52818559e+01
5.73730244e-02	-1.54746533e+01
5.77065885e-02	-1.56128619e+01
5.80401526e-02	-1.56860884e+01
5.83737167e-02	-1.56896663e+01
5.87072808e-02	-1.56270792e+01
5.90408449e-02	-1.55104324e+01
5.93744089e-02	-1.53589443e+01
5.97079730e-02	-1.51959359e+01
6.00415371e-02	-1.50450553e+01
6.03751012e-02	-1.49264205e+01
6.07086653e-02	-1.48532519e+01
6.10422294e-02	-1.48294292e+01
6.13757935e-02	-1.48483831e+01
6.17093576e-02	-1.48936397e+01
6.20429217e-02	-1.49411528e+01
6.23764858e-02	-1.49631999e+01
6.27100499e-02	-1.49332176e+01
6.30436140e-02	-1.48306014e+01
6.33771781e-02	-1.46443772e+01
6.37107422e-02	-1.43748577e+01
6.40443063e-02	-1.40328869e+01
6.43778704e-02	-1.36368853e+01
6.47114345e-02	-1.32084248e+01
6.50449986e-02	-1.27673963e+01
6.53785627e-02	-1.23279037e+01
6.57121268e-02	-1.18958391e+01
6.60456908e-02	-1.14686549e+01
6.63792549e-02	-1.10372569e+01
6.67128190e-02	-1.05893778e+01
6.70463831e-02	-1.01134118e+01
6.73799472e-02	-9.60165321e+00
6.77135113e-02	-9.05215255e+00
6.80470754e-02	-8.46889344e+00
6.83806395e-02	-7.86051087e+00
6.87142036e-02	-7.23817048e+00
6.90477677e-02	-6.61337598e+00
6.93813318e-02	-5.99630893e+00
6.97148959e-02	-5.39494455e+00
7.00484600e-02	-4.81481280e+00
7.03820241e-02	-4.25912193e+00
7.07155882e-02	-3.72899098e+00
7.10491523e-02	-3.22372561e+00
7.13827164e-02	-2.74121825e+00
7.17162805e-02	-2.27862515e+00
7.20498446e-02	-1.83334008e+00
7.23834087e-02	-1.40403894e+00
7.27169728e-02	-9.91373426e-01
7.30505368e-02	-5.97892726e-01
7.33841009e-02	-2.27056492e-01
7.37176650e-02	1.18424328e-01
7.40512291e-02	4.38271261e-01
7.43847932e-02	7.35600925e-01
7.47183573e-02	1.01660097e+00
7.50519214e-02	1.28892638e+00
